Date,Articles
2009-08-13,"{""abstract"": ""BP or Royal Dutch Shell might be lining up a $2.5 billion bid for coal-seam gas producer Arrow Energy, The Daily Telegraph reported."", ""web_url"": ""https://dealbook.nytimes.com/2009/08/13/bp-or-royal-dutch-shell-said-to-make-bid-for-arrow/"", ""snippet"": ""BP or Royal Dutch Shell might be lining up a $2.5 billion bid for coal-seam gas producer Arrow Energy, The Daily Telegraph reported."", ""lead_paragraph"": ""On Wednesday, as the energy sector saw a strong recovery from Tuesday\u2019s losses, rumors emerged that BP or Royal Dutch Shell was lining up a bid of 3 billion Australian dollars for a coal-seam gas producer, Arrow Energy, The Daily Telegraph reported. "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""BP or Royal Dutch Shell Said to Make Bid for Arrow"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2009-08-13T07:26:07+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/19338d70-2e22-5d74-8d63-e5776e6f1c40"", ""word_count"": 136, ""uri"": ""nyt://article/19338d70-2e22-5d74-8d63-e5776e6f1c40""}"
2009-10-20,"{""abstract"": ""The government has approved a controversial plan by Royal Dutch Shell to drill in Alaska\u2019s Arctic Ocean."", ""web_url"": ""https://green.blogs.nytimes.com/2009/10/20/shell-wins-offshore-drilling-rights-in-alaska/"", ""snippet"": ""The government has approved a controversial plan by Royal Dutch Shell to drill in Alaska\u2019s Arctic Ocean."", ""lead_paragraph"": ""After years of controversy and delays, a federal agency has given the green light to Royal Dutch Shell to drill for oil and gas in the Arctic Ocean."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Shell Wins Offshore Drilling Rights in Alaska"", ""kicker"": ""Green"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2009-10-20T15:42:16+0000"", ""document_type"": ""article"", ""news_desk"": """", ""section_name"": ""Business Day"", ""subsection_name"": ""Energy & Environment "", ""byline"": {""original"": ""By Jad Mouawad"", ""person"": [{""firstname"": ""Jad"", ""middlename"": null, ""lastname"": ""Mouawad"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/afc063d8-d33c-5643-8a80-9d167c665a87"", ""word_count"": 601, ""uri"": ""nyt://article/afc063d8-d33c-5643-8a80-9d167c665a87""}"
2009-10-29,"{""abstract"": ""Exxon\u2019s profit fell 68 percent in the third quarter, hurt by weakness at its production and development unit."", ""web_url"": ""https://www.nytimes.com/2009/10/30/business/global/30oil.html"", ""snippet"": ""Exxon\u2019s profit fell 68 percent in the third quarter, hurt by weakness at its production and development unit."", ""lead_paragraph"": ""After posting record profits last year, major oil companies have struggled to adapt to a world of lower prices and slower economic growth. They have slashed costs, shed employees and pared high-cost investments made when prices were rising. "", ""print_section"": ""B"", ""print_page"": ""3"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2009/10/30/business/30oil_CA0/articleLarge.jpg"", ""height"": 346, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2009/10/30/business/30oil_CA0/articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 346}}], ""headline"": {""main"": ""Exxon\u2019s Earnings Reflect Decline in Energy Prices"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Oil Giants\u2019 Profits Reflect Decline in Energy Prices"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Oil (Petroleum) and Gasoline"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Exxon Mobil Corp"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2009-10-29T12:23:40+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Global Business"", ""byline"": {""original"": ""By Jad Mouawad"", ""person"": [{""firstname"": ""Jad"", ""middlename"": null, ""lastname"": ""Mouawad"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/813a82cc-f4f5-5311-a607-2b9d621ce2c8"", ""word_count"": 954, ""uri"": ""nyt://article/813a82cc-f4f5-5311-a607-2b9d621ce2c8""}"
2009-12-02,"{""abstract"": ""Treasury Secretary Timothy F. Geithner returned to Capitol Hill on Wednesday to testify for transparency in the global, unregulated $600 trillion derivatives market as part of the Obama administration\u2019s push to overhaul the financial system."", ""web_url"": ""https://dealbook.nytimes.com/2009/12/02/geithner-calls-for-tighter-restrictions-on-derivatives/"", ""snippet"": ""Treasury Secretary Timothy F. Geithner returned to Capitol Hill on Wednesday to testify for transparency in the global, unregulated $600 trillion derivatives market as part of the Obama administration\u2019s push to overhaul the financial system."", ""lead_paragraph"": ""Treasury Secretary Timothy F. Geithner returned to Capitol Hill on Wednesday to testify for transparency in the global, unregulated $600 trillion derivatives market as part of the Obama administration\u2019s push to overhaul the financial system."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Geithner Calls for More Derivatives Restrictions"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""persons"", ""value"": ""Geithner, Timothy F"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Gensler, Gary G"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""AMERICAN INTERNATIONAL GROUP"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Boeing Co"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Commodity Futures Trading Commission"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Ford Motor Company"", ""rank"": 6, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""General Electric Co"", ""rank"": 7, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""House of Representatives"", ""rank"": 8, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Lehman Brothers Holdings Inc"", ""rank"": 9, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 10, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Securities and Exchange Commission"", ""rank"": 11, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Senate"", ""rank"": 12, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Treasury Department"", ""rank"": 13, ""major"": ""N""}], ""pub_date"": ""2009-12-02T16:44:43+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/aef170b1-6692-53cf-9319-4262b75d2dda"", ""word_count"": 487, ""uri"": ""nyt://article/aef170b1-6692-53cf-9319-4262b75d2dda""}"
2009-12-21,"{""abstract"": ""Royal Dutch Shell, Europe\u2019s largest oil company, is planning to sell oil fields in Nigeria valued at up to $5 billion, The Sunday Times reported."", ""web_url"": ""https://dealbook.nytimes.com/2009/12/21/shell-said-to-plan-5-billion-sale-of-nigerian-assets/"", ""snippet"": ""Royal Dutch Shell, Europe\u2019s largest oil company, is planning to sell oil fields in Nigeria valued at up to $5 billion, The Sunday Times reported."", ""lead_paragraph"": ""Royal Dutch Shell, Europe\u2019s largest oil company, is planning to sell oil fields in Nigeria valued at up to $5 billion, The Sunday Times reported, citing sources linked to companies interested in the assets."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Shell Said to Plan $5 Billion Sale of Nigerian Assets"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Oil (Petroleum) and Gasoline"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 2, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""Nigeria"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2009-12-21T10:36:02+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/0a87a1fb-468a-5d31-8240-3790d43f09eb"", ""word_count"": 253, ""uri"": ""nyt://article/0a87a1fb-468a-5d31-8240-3790d43f09eb""}"
2009-12-31,"{""abstract"": ""The $15.4 billion Mackenzie Valley project faces two more regulatory hurdles, and in the end, it still may not be built."", ""web_url"": ""https://www.nytimes.com/2010/01/01/business/global/01gas.html"", ""snippet"": ""The $15.4 billion Mackenzie Valley project faces two more regulatory hurdles, and in the end, it still may not be built."", ""lead_paragraph"": ""HOUSTON \u0097 A long-delayed natural gas pipeline in Western Canada, which has the potential to provide significant amounts of energy to North America, has cleared a crucial hurdle by receiving the endorsement of a Canadian government review panel."", ""print_section"": ""B"", ""print_page"": ""4"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Canadian Board Approves Western Gas Pipeline"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Canadian Pipeline Hurdles A Barrier"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Pipelines"", ""rank"": 1, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""Canada"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""ConocoPhillips Inc"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Exxon Mobil Corp"", ""rank"": 5, ""major"": ""N""}], ""pub_date"": ""2009-12-31T20:36:20+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Global Business"", ""byline"": {""original"": ""By Clifford Krauss"", ""person"": [{""firstname"": ""Clifford"", ""middlename"": null, ""lastname"": ""Krauss"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/ca0b5faf-4a8f-5eb3-aa18-98e0c463ca87"", ""word_count"": 557, ""uri"": ""nyt://article/ca0b5faf-4a8f-5eb3-aa18-98e0c463ca87""}"
2010-01-20,"{""abstract"": ""Several big energy conglomerates are in initial discussions to buy or form a joint venture with Toreador Resources, an independent oil and natural gas company that operates primarily in France, people briefed on the matter told DealBook."", ""web_url"": ""https://dealbook.nytimes.com/2010/01/20/big-oil-pursues-toreador-resources/"", ""snippet"": ""Several big energy conglomerates are in initial discussions to buy or form a joint venture with Toreador Resources, an independent oil and natural gas company that operates primarily in France, people briefed on the matter told DealBook."", ""lead_paragraph"": ""Several big energy conglomerates are in initial discussions to buy or partner with the Toreador Resources Corporation, an independent oil and natural gas company that operates primarily in France, people briefed on the matter told DealBook."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Big Oil Pursues Toreador Resources"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Mergers, Acquisitions and Divestitures"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Natural Gas"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Oil (Petroleum) and Gasoline"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""BP Plc"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Statoil ASA"", ""rank"": 6, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Toreador Resources Corporation"", ""rank"": 7, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Total SA"", ""rank"": 8, ""major"": ""N""}], ""pub_date"": ""2010-01-20T15:48:07+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Zachery Kouwe"", ""person"": [{""firstname"": ""Zachery"", ""middlename"": null, ""lastname"": ""Kouwe"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/26cba9ec-67e9-584a-b4f1-6daf4e22c845"", ""word_count"": 335, ""uri"": ""nyt://article/26cba9ec-67e9-584a-b4f1-6daf4e22c845""}"
2010-02-01,"{""abstract"": ""Cosan, the Brazilian sugar and biofuel giant, said Monday it will merge its ethanol and fuel distribution units with Royal Dutch Shell in a joint venture worth up to $12 billion, extending the trend of growing foreign investment in alternative fuels."", ""web_url"": ""https://dealbook.nytimes.com/2010/02/01/shell-to-join-brazils-cosan-in-ethanol-joint-venture/"", ""snippet"": ""Cosan, the Brazilian sugar and biofuel giant, said Monday it will merge its ethanol and fuel distribution units with Royal Dutch Shell in a joint venture worth up to $12 billion, extending the trend of growing foreign investment in alternative fue..."", ""lead_paragraph"": ""Cosan, the Brazilian sugar and biofuel giant, said Monday it will merge its ethanol and fuel distribution units with Royal Dutch Shell in a joint venture worth up to $12 billion, extending the trend of growing foreign investment in alternative fuels, Reuters reports."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Shell to Join Brazil\u2019s Cosan in Ethanol Joint Venture"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Biofuels"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Ethanol"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Foreign Investments"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Mergers, Acquisitions and Divestitures"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Sugar"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""BP Plc"", ""rank"": 6, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Exxon Mobil Corp"", ""rank"": 7, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 8, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Shell International"", ""rank"": 9, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""Brazil"", ""rank"": 10, ""major"": ""N""}], ""pub_date"": ""2010-02-01T15:07:39+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/e3f0141a-7811-500a-8a75-38d22343266c"", ""word_count"": 451, ""uri"": ""nyt://article/e3f0141a-7811-500a-8a75-38d22343266c""}"
2010-02-15,"{""abstract"": ""Royal Dutch Shell and Hewlett-Packard are announcing a joint project to use next-generation sensor technology in oil exploration that points toward the potential gains from advanced sensing systems."", ""web_url"": ""https://bits.blogs.nytimes.com/2010/02/14/smarter-sensors-start-going-to-work/"", ""snippet"": ""Royal Dutch Shell and Hewlett-Packard are announcing a joint project to use next-generation sensor technology in oil exploration that points toward the potential gains from advanced sensing systems."", ""lead_paragraph"": ""In the last couple of years, the research laboratories at companies like Hewlett-Packard and Intel have been working on the next generation of digital sensors. They are smarter, smaller, consume less energy, and they can communicate wirelessly."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Smarter Sensors Start Going to Work"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Hewlett-Packard Co"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""International Business Machines Corporation"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2010-02-15T04:59:33+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Steve Lohr"", ""person"": [{""firstname"": ""Steve"", ""middlename"": null, ""lastname"": ""Lohr"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/ce7c68fd-d0cd-5216-85eb-ce9a453f8bfd"", ""word_count"": 528, ""uri"": ""nyt://article/ce7c68fd-d0cd-5216-85eb-ce9a453f8bfd""}"
2010-02-16,"{""abstract"": ""The world\u2019s energy giants are expected to open their checkbooks to buy fast-growing small companies with reserves or promising oil and natural gas fields."", ""web_url"": ""https://dealbook.nytimes.com/2010/02/16/energy-company-mergers-are-expected-to-rise/"", ""snippet"": ""The world\u2019s energy giants are expected to open their checkbooks to buy fast-growing small companies with reserves or promising oil and natural gas fields."", ""lead_paragraph"": ""Energy companies are on the prowl again."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Energy Company Mergers Are Expected to Rise"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Mergers, Acquisitions and Divestitures"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Oil (Petroleum) and Gasoline"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Anadarko Petroleum Corporation"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""BP Plc"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Chesapeake Energy Corp"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""ConocoPhillips Inc"", ""rank"": 6, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Devon Energy Corporation"", ""rank"": 7, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Eni SpA"", ""rank"": 8, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""EOG Resources Incorporated"", ""rank"": 9, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Exxon Mobil Corp"", ""rank"": 10, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 11, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Sinopec Corp"", ""rank"": 12, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Southwestern Energy Company"", ""rank"": 13, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Statoil"", ""rank"": 14, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""SUNCOR ENERGY INCORPORATED"", ""rank"": 15, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Total SA"", ""rank"": 16, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""XTO Energy"", ""rank"": 17, ""major"": ""N""}], ""pub_date"": ""2010-02-16T22:06:58+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/be1df7cc-b6ad-5759-8b28-bfba26750e2b"", ""word_count"": 956, ""uri"": ""nyt://article/be1df7cc-b6ad-5759-8b28-bfba26750e2b""}"
2010-02-18,"{""abstract"": ""ETH Bioenergy announced that it was acquiring Brenco for an undisclosed price."", ""web_url"": ""https://dealbook.nytimes.com/2010/02/18/big-ethanol-producer-in-brazil-to-buy-a-rival/"", ""snippet"": ""ETH Bioenergy announced that it was acquiring Brenco for an undisclosed price."", ""lead_paragraph"": ""ETH Bioenergy, a large ethanol producer in Brazil, announced Thursday that it was acquiring its debt-laden rival Brenco for an undisclosed price."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Big Ethanol Producer in Brazil to Buy a Rival"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Alternative and Renewable Energy"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Corn"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Ethanol"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""International Trade and World Market"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Mergers, Acquisitions and Divestitures"", ""rank"": 5, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Oil (Petroleum) and Gasoline"", ""rank"": 6, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Sugar"", ""rank"": 7, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Burkle, Ronald W"", ""rank"": 8, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Case, Stephen M"", ""rank"": 9, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Khosla, Vinod"", ""rank"": 10, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Goldman Sachs Group"", ""rank"": 11, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 12, ""major"": ""N""}], ""pub_date"": ""2010-02-18T23:36:03+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Cyrus Sanati"", ""person"": [{""firstname"": ""Cyrus"", ""middlename"": null, ""lastname"": ""Sanati"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/bef23a1e-1927-5a4f-97d4-ed2cf6c589fb"", ""word_count"": 590, ""uri"": ""nyt://article/bef23a1e-1927-5a4f-97d4-ed2cf6c589fb""}"
2010-03-01,"{""abstract"": ""Royal Dutch Shell is selling a number of assets, including its European liquid petroleum gas businesses, to fund a \u00a328 billion capital spending program, The Financial Times reported."", ""web_url"": ""https://dealbook.nytimes.com/2010/03/01/shell-plans-3-billion-asset-sale-report-says/"", ""snippet"": ""Royal Dutch Shell is selling a number of assets, including its European liquid petroleum gas businesses, to fund a \u00a328 billion capital spending program, The Financial Times reported."", ""lead_paragraph"": ""Royal Dutch Shell, the oil and gas company, is selling a number of assets, including its European liquid petroleum gas businesses, to fund a \u00a328 billion ($42 billion) capital spending program, The Financial Times reported, citing people involved in the proposed deals."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Shell Plans $3 Billion Asset Sale, Report Says"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Axa SA"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Bain Capital"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Credit Suisse Group"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Royal Dutch Shell Plc"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2010-03-01T10:07:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/6fff5ca6-b8b4-55cd-8a2a-dcf3cc758050"", ""word_count"": 174, ""uri"": ""nyt://article/6fff5ca6-b8b4-55cd-8a2a-dcf3cc758050""}"
