Date,Articles
2009-10-23,"{""abstract"": ""The delivery service said shipments in the United States fell 5.1 percent, the seventh straight decline, as businesses curbed purchases to lower costs."", ""web_url"": ""https://www.nytimes.com/2009/10/23/business/23ups.html"", ""snippet"": ""The delivery service said shipments in the United States fell 5.1 percent, the seventh straight decline, as businesses curbed purchases to lower costs."", ""lead_paragraph"": ""United Parcel Service said third-quarter profit fell 43 percent as the recession weighed on demand for domestic package-delivery shipments."", ""print_section"": ""B"", ""print_page"": ""4"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""U.P.S. Profit Falls on Delivery Cuts"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""U.P.S. Profit Falls On Delivery Cuts"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Company Reports"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""United Parcel Service Inc"", ""rank"": 2, ""major"": ""N""}], ""pub_date"": ""2009-10-23T02:03:14+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Bloomberg News"", ""person"": [{""firstname"": ""Bloomberg"", ""middlename"": null, ""lastname"": ""News"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/cd7c14c0-fe6a-502d-9384-a187cf108bf8"", ""word_count"": 115, ""uri"": ""nyt://article/cd7c14c0-fe6a-502d-9384-a187cf108bf8""}"
2009-11-21,"{""abstract"": ""United Parcel Service will increase ground-shipment rates in 2010 by 4.9 percent, less than this year, as volume drops."", ""web_url"": ""https://www.nytimes.com/2009/11/21/business/economy/21bizbriefs-UPSSETS49PER_BRF.html"", ""snippet"": ""United Parcel Service will increase ground-shipment rates in 2010 by 4.9 percent, less than this year, as volume drops."", ""lead_paragraph"": ""United Parcel Service will increase ground-shipment rates in 2010 by 4.9 percent, less than this year, as volume drops. Average rates for goods sent by air will rise 6.9 percent, with a two percentage point cut in the fuel surcharge on those deliveries, the same as this year, U.P.S. said Friday. Fuel charges during 2010 also will be adjusted more slowly once the changes take effect on Jan. 4, U.P.S. said. The rate increase for U.P.S.\u2019s ground unit is smaller than 5.9 percent increase in 2009, which was the most in at least eight years as the company faced higher costs for labor, health care and pensions. U.P.S.\u2019s domestic business has contracted for seven consecutive quarters as the recession damped demand. "", ""print_section"": ""B"", ""print_page"": ""2"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""U.P.S. Sets 4.9. Percent Rate Increase for Next Year"", ""kicker"": ""Business Briefing | Economy"", ""content_kicker"": null, ""print_headline"": ""U.P.S. Sets 4.9. Percent Rate Increase For Next Year"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""United Parcel Service Inc"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Recession and Depression"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Prices (Fares, Fees and Rates)"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2009-11-21T02:15:51+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Economy"", ""byline"": {""original"": ""By Bloomberg News"", ""person"": [{""firstname"": ""Bloomberg"", ""middlename"": null, ""lastname"": ""News"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""Brief"", ""_id"": ""nyt://article/a4d10e61-02ac-5657-9d81-29364b25a218"", ""word_count"": 121, ""uri"": ""nyt://article/a4d10e61-02ac-5657-9d81-29364b25a218""}"
2009-11-30,"{""abstract"": ""Q & A With Stuart Elliott."", ""web_url"": ""https://www.nytimes.com/2009/11/30/business/media/30adnewsletter2.html"", ""snippet"": ""Q & A With Stuart Elliott."", ""lead_paragraph"": ""Q: (Reader)"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Q & A With Stuart Elliott"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Online Advertising"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""United Parcel Service Inc"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""ADVERTISING AND MARKETING"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Martin Agency"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2009-11-30T16:12:19+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Media"", ""byline"": {""original"": """", ""person"": [], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/92b64cdc-8e54-5ce2-9502-30e508215556"", ""word_count"": 760, ""uri"": ""nyt://article/92b64cdc-8e54-5ce2-9502-30e508215556""}"
2009-12-24,"{""abstract"": ""Quality handicrafts and specialized clothing have not freed Vietnam from its dependence on the U.S. market."", ""web_url"": ""https://www.nytimes.com/2009/12/25/business/global/25export.html"", ""snippet"": ""Quality handicrafts and specialized clothing have not freed Vietnam from its dependence on the U.S. market."", ""lead_paragraph"": ""HO CHI MINH CITY, Vietnam \u0097 More than many countries, Vietnam has been buffeted by the ups and downs of globalization. "", ""print_section"": ""B"", ""print_page"": ""3"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2009/12/25/business/25export1/articleLarge.jpg"", ""height"": 300, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2009/12/25/business/25export1/articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 300}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2009/12/25/business/25export1/thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2009/12/25/business/25export1/thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}], ""headline"": {""main"": ""Vietnam Is Refining Its Role on the Global Stage"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Late to the Export Arena, Vietnam Is Refining Its Role on the Global Stage"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""United States Economy"", ""rank"": 1, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""Vietnam"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Economic Conditions and Trends"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""International Trade and World Market"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2009-12-24T22:10:50+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Global Business"", ""byline"": {""original"": ""By Pradnya Joshi"", ""person"": [{""firstname"": ""Pradnya"", ""middlename"": null, ""lastname"": ""Joshi"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/fd4b1cfc-1379-592f-bd25-d50824ec0f2e"", ""word_count"": 1048, ""uri"": ""nyt://article/fd4b1cfc-1379-592f-bd25-d50824ec0f2e""}"
2010-03-02,"{""abstract"": ""A team of British financiers is working on a \u00a31 billion bid for football club Manchester United, but the club\u2019s owners are not interested in selling, according to British media reports."", ""web_url"": ""https://dealbook.nytimes.com/2010/03/02/investors-said-to-eye-1-billion-bid-for-man-utd/"", ""snippet"": ""A team of British financiers is working on a \u00a31 billion bid for football club Manchester United, but the club\u2019s owners are not interested in selling, according to British media reports."", ""lead_paragraph"": ""A team of British financiers is working on a \u00a31 billion bid for the football club Manchester United, but the club\u2019s owners are not interested in selling, according to British media reports."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Investors Said to Eye \u00a31 Billion Bid for Manchester United"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""persons"", ""value"": ""Marshall, Paul"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Goldman Sachs Group"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Manchester United"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2010-03-02T09:58:02+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/2acba74f-adc3-5649-b952-85d6697d84fa"", ""word_count"": 226, ""uri"": ""nyt://article/2acba74f-adc3-5649-b952-85d6697d84fa""}"
2010-03-15,"{""abstract"": ""The deal means yet another owner for Tommy Hilfiger, once a leading purveyor of colorful preppy clothing that has weathered a series of ups and downs."", ""web_url"": ""https://www.nytimes.com/2010/03/16/business/global/16deal.html"", ""snippet"": ""The deal means yet another owner for Tommy Hilfiger, once a leading purveyor of colorful preppy clothing that has weathered a series of ups and downs."", ""lead_paragraph"": ""Phillips-Van Heusen, the clothing conglomerate that owns Calvin Klein, announced Monday that it would buy Tommy Hilfiger, once a leading purveyor of colorful preppy clothing, for about 2.2 billion euros, or $3 billion, in cash and stock."", ""print_section"": ""B"", ""print_page"": ""2"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Phillips-Van Heusen Buys Hilfiger for $3 Billion"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Phillips-Van Heusen Buys Hilfiger in $3 Billion Deal"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Mergers, Acquisitions and Divestitures"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Fashion and Apparel"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Phillips-Van Heusen Corp"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Hilfiger, Tommy"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""APAX PARTNERS"", ""rank"": 5, ""major"": ""N""}], ""pub_date"": ""2010-03-15T12:11:41+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Global Business"", ""byline"": {""original"": ""By Andrew Ross Sorkin and Michael J. de la Merced"", ""person"": [{""firstname"": ""Andrew"", ""middlename"": ""Ross"", ""lastname"": ""Sorkin"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}, {""firstname"": ""Michael"", ""middlename"": ""J."", ""lastname"": ""de la Merced"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 2}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/f1d883b0-485d-5da0-8e5e-afa7b4b2cd15"", ""word_count"": 305, ""uri"": ""nyt://article/f1d883b0-485d-5da0-8e5e-afa7b4b2cd15""}"
2010-04-26,"{""abstract"": ""United Parcel Service commercials still feature the original \u201cwhiteboard guy.\u201d Or do they?"", ""web_url"": ""https://www.nytimes.com/2010/04/26/business/media/26adnewsletter2.html"", ""snippet"": ""United Parcel Service commercials still feature the original \u201cwhiteboard guy.\u201d Or do they?"", ""lead_paragraph"": ""Q: (Reader)"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Q. and A. With Stuart Elliott"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Q. and A. With Stuart Elliott"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2010-04-26T17:24:37+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Media"", ""byline"": {""original"": """", ""person"": [], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/5edce443-1154-5f0e-9fec-bca76f24bf95"", ""word_count"": 506, ""uri"": ""nyt://article/5edce443-1154-5f0e-9fec-bca76f24bf95""}"
2010-06-21,"{""abstract"": ""With issues of privacy one of the burning topics of the day, as companies such as Facebook and AT&T mired in the subject, venture capitalists have seen an investment opportunity and turned their money towards privacy related start ups, The Wall Street Journal reported."", ""web_url"": ""https://dealbook.nytimes.com/2010/06/21/privacy-start-ups-said-to-be-hot-in-v-c/"", ""snippet"": ""With issues of privacy one of the burning topics of the day, as companies such as Facebook and AT&T mired in the subject, venture capitalists have seen an investment opportunity and turned their money towards privacy related start ups, The Wall St..."", ""lead_paragraph"": ""With issues of online privacy one of the burning topics of the day, venture capitalists have seen an investment opportunity and turned their money towards privacy related start-ups, The Wall Street Journal reported."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Privacy Start-Ups Said to Be Hot in V.C."", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""ACCEL PARTNERS"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Facebook.com"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Kleiner Perkins Caufield & Byers"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""TRUSTe"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2010-06-21T09:17:43+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/866fbf21-5f7b-5a00-9a3c-e0212d10d4a0"", ""word_count"": 199, ""uri"": ""nyt://article/866fbf21-5f7b-5a00-9a3c-e0212d10d4a0""}"
2010-07-14,"{""abstract"": ""Fairholme Capital Management gave shares of the bond insurer MBIA and the bailed-out insurer American International Group a boost on Tuesday after the investment firm run by Bruce Berkowitz disclosed new stakes in the companies."", ""web_url"": ""https://dealbook.nytimes.com/2010/07/14/fairholme-ups-stake-in-mbia-and-a-i-g/"", ""snippet"": ""Fairholme Capital Management gave shares of the bond insurer MBIA and the bailed-out insurer American International Group a boost on Tuesday after the investment firm run by Bruce Berkowitz disclosed new stakes in the companies."", ""lead_paragraph"": ""Fairholme Capital Management gave shares of the bond insurer MBIA and the bailed-out insurer American International Group a boost on Tuesday after the investment firm run by Bruce Berkowitz disclosed new stakes in the companies."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Fairholme Ups Stake in MBIA and A.I.G."", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""AMERICAN INTERNATIONAL GROUP"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""MBIA Incorporated"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""New York Stock Exchange"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Warburg Pincus"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2010-07-14T09:46:32+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/caac168f-6764-5cac-a4d0-8811ee61a66f"", ""word_count"": 196, ""uri"": ""nyt://article/caac168f-6764-5cac-a4d0-8811ee61a66f""}"
2010-07-17,"{""abstract"": ""Jeremy J. Siegel of the Wharton School says that \u201cit\u2019s exactly times like this\u201d that investors should be poised to reap stock-market gains."", ""web_url"": ""https://www.nytimes.com/2010/07/18/business/18stra.html"", ""snippet"": ""Jeremy J. Siegel of the Wharton School says that \u201cit\u2019s exactly times like this\u201d that investors should be poised to reap stock-market gains."", ""lead_paragraph"": ""LONG before he began studying economics, Jeremy J. Siegel charted the ups and downs of the Dow Jones industrial average on the walls of his childhood bedroom. That fascination with stocks has never ebbed."", ""print_section"": ""BU"", ""print_page"": ""6"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2010/07/18/business/STRAT/STRAT-articleLarge.jpg"", ""height"": 315, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2010/07/18/business/STRAT/STRAT-articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 315}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2010/07/18/business/STRAT/STRAT-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2010/07/18/business/STRAT/STRAT-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}], ""headline"": {""main"": ""Head for the Hills? No Way, He Says"", ""kicker"": ""Strategies"", ""content_kicker"": null, ""print_headline"": ""Head for the Hills? No Way, He Says"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""United States Economy"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Stocks and Bonds"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Deflation (Economics)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Economic Conditions and Trends"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2010-07-17T20:41:19+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Jeff Sommer"", ""person"": [{""firstname"": ""Jeff"", ""middlename"": null, ""lastname"": ""Sommer"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/047f6a90-4222-513e-a0e1-447b97389e3a"", ""word_count"": 1007, ""uri"": ""nyt://article/047f6a90-4222-513e-a0e1-447b97389e3a""}"
2010-07-22,"[{""abstract"": ""Investors focused on reports from a range of companies that are not seeing a slowdown in the recovery."", ""web_url"": ""https://www.nytimes.com/2010/07/23/business/23markets.html"", ""snippet"": ""Investors focused on reports from a range of companies that are not seeing a slowdown in the recovery."", ""lead_paragraph"": ""Corporations from AT&T to U.P.S. say business is finally picking up \u0097 and investors are cheering."", ""print_section"": ""B"", ""print_page"": ""1"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Markets Sharply Higher on Earnings"", ""kicker"": ""Stocks and Bonds"", ""content_kicker"": null, ""print_headline"": ""Wall Street\u2019s Spirits Soar on Robust Earnings"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""International Trade and World Market"", ""rank"": 1, ""major"": ""N""}], ""pub_date"": ""2010-07-22T13:42:47+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Christine Hauser"", ""person"": [{""firstname"": ""Christine"", ""middlename"": null, ""lastname"": ""Hauser"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/3b4e8224-41e6-514c-abe6-29e7627a24e5"", ""word_count"": 806, ""uri"": ""nyt://article/3b4e8224-41e6-514c-abe6-29e7627a24e5""}, {""abstract"": ""The delivery company posted a strong second quarter and said its international business was particularly promising."", ""web_url"": ""https://www.nytimes.com/2010/07/23/business/23ups.html"", ""snippet"": ""The delivery company posted a strong second quarter and said its international business was particularly promising."", ""lead_paragraph"": ""United Parcel Service, the package delivery company, said Thursday that its second-quarter net income increased 90 percent and raised its earnings outlook for the year, citing encouraging indications of future global trade. "", ""print_section"": ""B"", ""print_page"": ""5"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2010/07/23/business/UPS/UPS-jumbo.jpg"", ""height"": 678, ""width"": 1024, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2010/07/23/business/UPS/UPS-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2010/07/23/business/UPS/UPS-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}], ""headline"": {""main"": ""U.P.S., Citing a Strong Performance, Raises Outlook"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""U.P.S., Citing a Strong Performance, Raises Outlook"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Company Reports"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""United Parcel Service Inc"", ""rank"": 2, ""major"": ""N""}], ""pub_date"": ""2010-07-22T17:31:50+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By SUSANNA KIM"", ""person"": [{""firstname"": ""Susanna"", ""middlename"": null, ""lastname"": ""KIM"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/3a8e5e0a-50c9-55cf-89b7-55186246a40d"", ""word_count"": 518, ""uri"": ""nyt://article/3a8e5e0a-50c9-55cf-89b7-55186246a40d""}]"
2010-07-23,"{""abstract"": ""Robust quarterly results from some of the nation\u2019s bellwether companies galvanized Wall Street on Thursday."", ""web_url"": ""https://dealbook.nytimes.com/2010/07/23/markets-sharply-higher-on-earnings/"", ""snippet"": ""Robust quarterly results from some of the nation\u2019s bellwether companies galvanized Wall Street on Thursday."", ""lead_paragraph"": ""Corporations from AT&T to U.P.S. say business is finally picking up \u2014 and investors are cheering."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Markets Sharply Higher on Earnings"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""persons"", ""value"": ""Bernanke, Ben S"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Caterpillar Inc"", ""rank"": 2, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""United States"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2010-07-23T07:19:26+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/e1ad7d57-11a4-58df-a84d-003117b0f6ca"", ""word_count"": 793, ""uri"": ""nyt://article/e1ad7d57-11a4-58df-a84d-003117b0f6ca""}"
2010-07-27,"{""abstract"": ""Exchanges on Wall Street got a strong start to a week that will end on Friday with the release of a crucial indicator: the economy\u2019s second-quarter growth."", ""web_url"": ""https://dealbook.nytimes.com/2010/07/27/dow-and-nasdaq-reach-high-points-for-the-year/"", ""snippet"": ""Exchanges on Wall Street got a strong start to a week that will end on Friday with the release of a crucial indicator: the economy\u2019s second-quarter growth."", ""lead_paragraph"": ""Wall Street got a strong start to a week that will end on Friday with the release of a crucial indicator: the economy\u2019s second-quarter growth."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Dow and Nasdaq Are Now Up for the Year"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""D R Horton Inc"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""FedEx Corp"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Lennar Corp"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""PNC Financial Services Group Inc"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""United Parcel Service Inc"", ""rank"": 5, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""Wall Street (NYC)"", ""rank"": 6, ""major"": ""N""}], ""pub_date"": ""2010-07-27T08:21:14+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/08ad1950-f509-5807-ba27-71ae671fa656"", ""word_count"": 862, ""uri"": ""nyt://article/08ad1950-f509-5807-ba27-71ae671fa656""}"
2010-08-01,"{""abstract"": ""A debut puzzle from Diane Baker van Hoff features a \u201cSesame Street\u201d character with a unibrow."", ""web_url"": ""https://wordplay.blogs.nytimes.com/2010/08/01/ka-ching/"", ""snippet"": ""A debut puzzle from Diane Baker van Hoff features a \u201cSesame Street\u201d character with a unibrow."", ""lead_paragraph"": ""MONDAY\u2019S PUZZLE \u2014 Sometimes a tiny twist is all that\u2019s needed to elevate a mundane crossword theme into something memorable. Three answers based on the straightforward phrases THE SPEED OF LIGHT, THE SOUND OF MUSIC and THE COLOR OF MONEY would be bland. Simply by spinning the dial on the last words so they don\u2019t match up properly, a new constructor, Diane Baker van Hoff, ups the ante with unexpected interconnectedness."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Ka-ching"", ""kicker"": ""Wordplay"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2010-08-01T22:00:45+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Crosswords & Games"", ""byline"": {""original"": ""By Jim Horne"", ""person"": [{""firstname"": ""Jim"", ""middlename"": null, ""lastname"": ""Horne"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/e19a473e-4553-52f5-8870-73d8dc8b25a2"", ""word_count"": 472, ""uri"": ""nyt://article/e19a473e-4553-52f5-8870-73d8dc8b25a2""}"
