Date,Articles
2008-07-30,"{""abstract"": ""The Seattle-based online retailer unveiled a new payment service that it will offer other online retailers to use on their Web sites."", ""web_url"": ""https://www.nytimes.com/2008/07/30/technology/30amazon.html"", ""snippet"": ""The Seattle-based online retailer unveiled a new payment service that it will offer other online retailers to use on their Web sites."", ""lead_paragraph"": ""SAN FRANCISCO \u0097 Amazon wants its customers to take their wallets with them when they leave the giant Web store."", ""print_section"": ""C"", ""print_page"": ""5"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon Offers Other Sites Use of Its Payment Service"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Amazon Offers Other Sites Use of Its Payment Service"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""AMAZON.COM INC"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""RETAIL STORES AND TRADE"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computers and the Internet"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""PayPal"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2008-07-30T04:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Brad Stone"", ""person"": [{""firstname"": ""Brad"", ""middlename"": null, ""lastname"": ""Stone"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/48e822a0-adf0-580f-862d-36f7fee34b18"", ""word_count"": 545, ""uri"": ""nyt://article/48e822a0-adf0-580f-862d-36f7fee34b18""}"
2008-07-31,"[{""abstract"": ""The New York Senate passed a bill to repeal a new policy that forces online merchants like Amazon.com to collect sales tax on shipments to state residents. The state Assembly and Governor Paterson, however, are not likely to give up tax revenue in the face of a budget crisis."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/07/30/new-york-senate-teases-amazon-customers-with-sales-tax-repeal-bill/"", ""snippet"": ""The New York Senate passed a bill to repeal a new policy that forces online merchants like Amazon.com to collect sales tax on shipments to state residents. The state Assembly and Governor Paterson, however, are not likely to give up tax revenue in..."", ""lead_paragraph"": ""Is New York State changing its mind about requiring online stores to collect sales tax on purchases made by state residents? "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""New York Senate Teases Amazon Customers With Sales Tax Repeal"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-07-31T00:01:02+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Saul Hansell"", ""person"": [{""firstname"": ""Saul"", ""middlename"": null, ""lastname"": ""Hansell"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/1e028de6-fd5c-54e4-bd44-d7575879aa3b"", ""word_count"": 490, ""uri"": ""nyt://article/1e028de6-fd5c-54e4-bd44-d7575879aa3b""}, {""abstract"": ""Do digital songs from Amazon.com work on an iPod, and if so, how do you get them onto the thing from the Web?"", ""web_url"": ""https://www.nytimes.com/2008/07/31/technology/personaltech/31askk-001.html"", ""snippet"": ""Do digital songs from Amazon.com work on an iPod, and if so, how do you get them onto the thing from the Web?"", ""lead_paragraph"": ""Q. Do digital songs from Amazon.com work on an iPod, and if so, how do you get them onto the thing from the Web?"", ""print_section"": ""C"", ""print_page"": ""6"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon Music on an iPod"", ""kicker"": ""Q & A"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Computers and the Internet"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Recordings and Downloads (Audio)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""iPod"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""AMAZON.COM INC"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2008-07-31T04:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""subsection_name"": ""Personal Tech"", ""byline"": {""original"": ""By J. D. Biersdorfer"", ""person"": [{""firstname"": ""J."", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""Question"", ""_id"": ""nyt://article/a45c26ad-a694-5483-9038-3b27a8915c6a"", ""word_count"": 262, ""uri"": ""nyt://article/a45c26ad-a694-5483-9038-3b27a8915c6a""}]"
2008-08-11,"{""abstract"": ""Steve Jobs often says that the iTunes store is not much of a money maker in itself. But in fact it appears to have better profit margins than eBay or Amazon. And it\u2019s quickly getting bigger too."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/08/11/steve-jobs-tries-to-downplay-the-itunes-stores-profit/"", ""snippet"": ""Steve Jobs often says that the iTunes store is not much of a money maker in itself. But in fact it appears to have better profit margins than eBay or Amazon. And it\u2019s quickly getting bigger too."", ""lead_paragraph"": ""UPDATED "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""The iTunes Store: Profit Machine"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-08-11T19:27:52+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Saul Hansell"", ""person"": [{""firstname"": ""Saul"", ""middlename"": null, ""lastname"": ""Hansell"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/6a3c8d89-222a-5dc9-8daa-8c5fa1dbb08f"", ""word_count"": 1168, ""uri"": ""nyt://article/6a3c8d89-222a-5dc9-8daa-8c5fa1dbb08f""}"
2008-08-20,"{""abstract"": ""The move is just one of the changes eBay has made in the last few months aimed at reducing its dependence on its auction business, which is growing more slowly than fixed-price sales."", ""web_url"": ""https://www.nytimes.com/2008/08/20/technology/20ebay.html"", ""snippet"": ""The move is just one of the changes eBay has made in the last few months aimed at reducing its dependence on its auction business, which is growing more slowly than fixed-price sales."", ""lead_paragraph"": ""SAN FRANCISCO \u0097 Acknowledging that most online shoppers cannot be bothered with auctions, eBay plans Wednesday to announce changes to its fee structure that emphasize fixed prices over bidding. The move is intended to help eBay compete more effectively with Amazon .com and other big online retailers."", ""print_section"": ""C"", ""print_page"": ""5"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""EBay Is Planning to Emphasize Fixed-Price Sales Format Over Its Auction Model"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""EBay Is Planning to Emphasize Fixed-Price Sales Format Over Its Auction Model"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""AMAZON.COM INC"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Auctions"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""eBay Inc"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computers and the Internet"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2008-08-20T04:18:31+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Laurie J. Flynn"", ""person"": [{""firstname"": ""Laurie"", ""middlename"": ""J."", ""lastname"": ""Flynn"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/2852e026-4656-5df7-84bf-e98d651b4f0a"", ""word_count"": 733, ""uri"": ""nyt://article/2852e026-4656-5df7-84bf-e98d651b4f0a""}"
2008-08-26,"{""abstract"": ""Amazon.com has agreed to buy Shelfari, the social-networking site for bibliophiles announced in a company blog post Monday night."", ""web_url"": ""https://dealbook.nytimes.com/2008/08/26/amazon-inks-deal-for-shelfari/"", ""snippet"": ""Amazon.com has agreed to buy Shelfari, the social-networking site for bibliophiles announced in a company blog post Monday night."", ""lead_paragraph"": ""Amazon.com has agreed to buy Shelfari, the social-networking site for bibliophiles announced in a company blog post Monday night. "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon Inks Deal for Shelfari"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-08-26T11:06:56+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/8106d86d-3e86-536c-ba74-48bb410f6d6e"", ""word_count"": 81, ""uri"": ""nyt://article/8106d86d-3e86-536c-ba74-48bb410f6d6e""}"
2008-08-28,"{""abstract"": ""Sorry, e-book readers. There will be no new Kindle for Christmas, the company says."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/08/28/extinguish-the-rumors-no-new-kindle-this-year/"", ""snippet"": ""Sorry, e-book readers. There will be no new Kindle for Christmas, the company says."", ""lead_paragraph"": ""Talk of a new version of the Kindle e-book reader, aimed at college students, has been echoing around the blogosphere and has even reached your dutifully vacationing Bits correspondent. I asked Craig Berman, Amazon\u2019s chief spokesman, for comment on a possible Kindle 2.0, and Thursday he responded. "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Extinguish the Rumors: No New Amazon Kindle This Year"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-08-28T16:19:07+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Brad Stone"", ""person"": [{""firstname"": ""Brad"", ""middlename"": null, ""lastname"": ""Stone"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/607e42a5-a9bb-5aac-b77b-28191f3e97a6"", ""word_count"": 138, ""uri"": ""nyt://article/607e42a5-a9bb-5aac-b77b-28191f3e97a6""}"
2008-09-18,"{""abstract"": ""Amazon\u2019s computing services push has taken a new turn with a MP3, photo and software delivery business."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/09/18/amazon-enters-the-file-shipping-business/"", ""snippet"": ""Amazon\u2019s computing services push has taken a new turn with a MP3, photo and software delivery business."", ""lead_paragraph"": ""Amazon.com\u2019s curious ambitions as a computing infrastructure provider continue to grow. The company this week revealed a new service that will help companies of all sizes ship files like MP3s and software packages to people scattered around the globe."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon Enters the File-Shipping Business"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-09-18T19:02:41+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Ashlee Vance"", ""person"": [{""firstname"": ""Ashlee"", ""middlename"": null, ""lastname"": ""Vance"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/2a754e12-9d19-5ef6-8c36-973da3fc5d51"", ""word_count"": 336, ""uri"": ""nyt://article/2a754e12-9d19-5ef6-8c36-973da3fc5d51""}"
2008-10-01,"{""abstract"": ""Amazon\u2019s cloud is growing up as it welcomes Microsoft\u2019s software and casts an eye toward bigger customers."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/10/01/amazon-invites-microsoft-to-sit-on-its-cloud/"", ""snippet"": ""Amazon\u2019s cloud is growing up as it welcomes Microsoft\u2019s software and casts an eye toward bigger customers."", ""lead_paragraph"": ""Amazon.com\u2019s computer-rental service seems to have made its way from infancy to adolescence in a smooth fashion. "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon Invites Microsoft to Sit on Its Cloud"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-10-01T18:14:43+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Ashlee Vance"", ""person"": [{""firstname"": ""Ashlee"", ""middlename"": null, ""lastname"": ""Vance"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/b87b479b-4324-5368-adf2-50444c0dadc3"", ""word_count"": 236, ""uri"": ""nyt://article/b87b479b-4324-5368-adf2-50444c0dadc3""}"
2008-10-13,"{""abstract"": ""It would seem to be a magazine\u2019s dream: Take something you have already published and sold, repackage it and distribute it without paper or ink expenses."", ""web_url"": ""https://www.nytimes.com/2008/10/13/business/media/13newsweek.html"", ""snippet"": ""It would seem to be a magazine\u2019s dream: Take something you have already published and sold, repackage it and distribute it without paper or ink expenses."", ""lead_paragraph"": ""It would seem to be a magazine\u2019s dream in these straitened times: Take something you have already published and sold, repackage it and distribute it without all that expense of paper, ink and trucks, and then sell it again."", ""print_section"": ""B"", ""print_page"": ""6"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Campaign Articles From Newsweek Become E-Books for Amazon Kindle"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Campaign Articles From Newsweek Become E-Books for Amazon Kindle"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""AMAZON.COM INC"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Electronic Books and Readers"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Newsweek"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2008-10-13T02:02:45+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Media"", ""byline"": {""original"": ""By Richard P\u00e9rez-Pe\u00f1a"", ""person"": [{""firstname"": ""Richard"", ""middlename"": null, ""lastname"": ""P\u00e9rez-Pe\u00f1a"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/baa7a5cc-6b44-51b4-b3b1-92c3c2d5f473"", ""word_count"": 441, ""uri"": ""nyt://article/baa7a5cc-6b44-51b4-b3b1-92c3c2d5f473""}"
2008-10-22,"[{""abstract"": ""Amazon\u2019s earnings report on Wednesday will be a test of its resiliency, and that of Internet retail in general, as the economy stumbles."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/10/22/can-amazon-and-e-commerce-survive-the-crunch/"", ""snippet"": ""Amazon\u2019s earnings report on Wednesday will be a test of its resiliency, and that of Internet retail in general, as the economy stumbles."", ""lead_paragraph"": ""Update: Amazon.com reported a strong quarter but revised its estimated fourth quarter sales downward citing currency changes and uncertainty around consumer spending. Nervous investors have reacted by sending Amazon\u2019s stock down 12 percent in after hours trading."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Can Amazon and E-Commerce Survive the Crunch?"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-10-22T17:12:30+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Brad Stone"", ""person"": [{""firstname"": ""Brad"", ""middlename"": null, ""lastname"": ""Stone"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/9afaadd8-c4f7-5837-b414-6467f6126287"", ""word_count"": 271, ""uri"": ""nyt://article/9afaadd8-c4f7-5837-b414-6467f6126287""}, {""abstract"": ""The e-commerce giant posted strong earnings amid a tough economic climate but cut its projected fourth-quarter revenues."", ""web_url"": ""https://www.nytimes.com/2008/10/23/technology/companies/23amazon.html"", ""snippet"": ""The e-commerce giant posted strong earnings amid a tough economic climate but cut its projected fourth-quarter revenues."", ""lead_paragraph"": ""The e-commerce giant Amazon.com posted strong earnings in a tough climate, reporting third-quarter profit on Wednesday that was up 48 percent from the same period last year. "", ""print_section"": ""B"", ""print_page"": ""3"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon Posts Profit Jump and Offers Fuzzy Forecast"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Profit Is Up At Amazon, But Outlook Is Reduced"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""AMAZON.COM INC"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Company Reports"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""E-Commerce"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computers and the Internet"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2008-10-22T20:32:25+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""subsection_name"": ""Companies"", ""byline"": {""original"": ""By Brad Stone"", ""person"": [{""firstname"": ""Brad"", ""middlename"": null, ""lastname"": ""Stone"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/4e4f0bdd-be93-5bd7-a35b-571116c3153f"", ""word_count"": 697, ""uri"": ""nyt://article/4e4f0bdd-be93-5bd7-a35b-571116c3153f""}]"
2008-11-03,"{""abstract"": ""Amazon introduces an effort to create more consumer-friendly, environmentally responsible packaging for toys and consumer electronics."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/11/03/amazoncom-cuts-packaging-to-combat-wrap-rage/"", ""snippet"": ""Amazon introduces an effort to create more consumer-friendly, environmentally responsible packaging for toys and consumer electronics."", ""lead_paragraph"": ""Amazon.com does not believe its customers should need power tools to liberate their purchases from impenetrable plastic packaging."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon.com Cuts Packaging to Combat \u2018Wrap Rage\u2019"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-11-03T20:44:55+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Brad Stone"", ""person"": [{""firstname"": ""Brad"", ""middlename"": null, ""lastname"": ""Stone"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/3f1508eb-9ceb-5558-b52b-01cf0589e6c3"", ""word_count"": 234, ""uri"": ""nyt://article/3f1508eb-9ceb-5558-b52b-01cf0589e6c3""}"
2008-12-03,"{""abstract"": ""Amazon\u2019s new iPhone app includes an \u201cexperimental\u201d feature called Amazon Remembers that is designed to funnel sales from the offline world to the Internet."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/12/03/to-post-at-530-am-pst-wed-amazoncom-invades-the-apple-app-store/"", ""snippet"": ""Amazon\u2019s new iPhone app includes an \u201cexperimental\u201d feature called Amazon Remembers that is designed to funnel sales from the offline world to the Internet."", ""lead_paragraph"": ""Amazon.com will join the iPhone frenzy on Wednesday with a new application available free for download through Apple\u2019s App Store."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon.com Invades the Apple App Store"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-12-03T13:30:18+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Brad Stone"", ""person"": [{""firstname"": ""Brad"", ""middlename"": null, ""lastname"": ""Stone"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/39ac30e8-c546-5431-bd07-dc2eaca2deee"", ""word_count"": 256, ""uri"": ""nyt://article/39ac30e8-c546-5431-bd07-dc2eaca2deee""}"
2008-12-04,"{""abstract"": ""Amazon is now in the data business, offering researchers and business access to huge volumes of information, including census data and the human genome."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/12/04/amazon-starts-renting-out-the-human-genome/"", ""snippet"": ""Amazon is now in the data business, offering researchers and business access to huge volumes of information, including census data and the human genome."", ""lead_paragraph"": ""Forget books, MP3 players or vacuums. Amazon.com wants to offer you a copy of the human genome this holiday season. "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon Starts Renting Out the Human Genome"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-12-04T18:52:56+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Ashlee Vance"", ""person"": [{""firstname"": ""Ashlee"", ""middlename"": null, ""lastname"": ""Vance"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/7b1f9f26-ab53-5062-bb2b-283f7b32f470"", ""word_count"": 316, ""uri"": ""nyt://article/7b1f9f26-ab53-5062-bb2b-283f7b32f470""}"
2008-12-05,"[{""abstract"": ""Amazon has done something improbable: it features direct competitors on its own site."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/12/05/amazons-team-of-rivals/"", ""snippet"": ""Amazon has done something improbable: it features direct competitors on its own site."", ""lead_paragraph"": ""Not so long ago, much of my life this time of year was spent following the toy wars. From 1999 to 2001, Amazon.com, eToys and Toys \u201cR\u201d Us battled for dominance in the online toy market. (Ultimately, Toys \u201cR\u201d Us joined forces with Amazon, and eToys failed and changed hands several times.) "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Amazon\u2019s Team of Rivals"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-12-05T12:30:10+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Saul Hansell"", ""person"": [{""firstname"": ""Saul"", ""middlename"": null, ""lastname"": ""Hansell"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/e5de3588-1927-50ee-8431-ba7b92c8aa3c"", ""word_count"": 561, ""uri"": ""nyt://article/e5de3588-1927-50ee-8431-ba7b92c8aa3c""}, {""abstract"": ""Students who wrote a program to help Amazon shoppers download pirated copies of music and movies say their tool was a parody and an intellectual experiment."", ""web_url"": ""https://bits.blogs.nytimes.com/2008/12/05/pirates-of-the-amazon-abandon-ship/"", ""snippet"": ""Students who wrote a program to help Amazon shoppers download pirated copies of music and movies say their tool was a parody and an intellectual experiment."", ""lead_paragraph"": ""Earlier this week, two students from the Piet Zwart Institute in Rotterdam, the Netherlands, made headlines by releasing a plug-in for the Firefox Web browser that made it easy for people who were browsing books, music and movies on Amazon.com to download the same products free through the Pirate Bay, the illicit BitTorrent site. "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Pirates of the Amazon Abandon Ship"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-12-05T18:27:53+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Brad Stone"", ""person"": [{""firstname"": ""Brad"", ""middlename"": null, ""lastname"": ""Stone"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/926eac25-9f19-551f-bdc7-15bd196179ce"", ""word_count"": 391, ""uri"": ""nyt://article/926eac25-9f19-551f-bdc7-15bd196179ce""}]"
2008-12-20,"{""abstract"": ""Companies that received the highest scores for customer satisfaction included Barnes & Noble, Borders and Amazon."", ""web_url"": ""https://www.nytimes.com/2008/12/21/business/21count.html"", ""snippet"": ""Companies that received the highest scores for customer satisfaction included Barnes & Noble, Borders and Amazon."", ""lead_paragraph"": ""Who gets it right? According to a recent survey by Forrester Research, the businesses that leave customers the most satisfied are retailers, hotels and insurance companies. Who is more likely to get it wrong? The industries with the lowest scores included Internet service providers, TV service providers and health insurance plans."", ""print_section"": ""BU"", ""print_page"": ""2"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Can Bookstores Teach Others a Thing or Two?"", ""kicker"": ""The Count"", ""content_kicker"": null, ""print_headline"": ""Can Bookstores Teach Others a Thing or Two?"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Barnes & Noble Incorporated"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""RETAIL STORES AND TRADE"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Customer Relations"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2008-12-20T23:06:46+0000"", ""document_type"": ""article"", ""news_desk"": ""SundayBusiness"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Phyllis Korkki"", ""person"": [{""firstname"": ""Phyllis"", ""middlename"": null, ""lastname"": ""Korkki"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/02c8bad8-5ba5-5cc8-b9f1-673c67b5288e"", ""word_count"": 169, ""uri"": ""nyt://article/02c8bad8-5ba5-5cc8-b9f1-673c67b5288e""}"
