Date,Articles
2014-09-03,"{""abstract"": ""Four years after eight people died and dozens were hurt in a natural gas explosion in San Bruno, Calif., the Pacific Gas & Electric Company was hit with a proposed $1.4 billion penalty for suspected safety violations."", ""web_url"": ""https://www.nytimes.com/2014/09/03/business/energy-environment/1-4-billion-in-penalties-is-sought-in-california-gas-blast.html"", ""snippet"": ""Four years after eight people died and dozens were hurt in a natural gas explosion in San Bruno, Calif., the Pacific Gas & Electric Company was hit with a proposed $1.4 billion penalty for suspected safety violations."", ""lead_paragraph"": ""Four years after a natural gas explosion tore through a neighborhood of San Bruno, Calif., killing eight people and injuring dozens of others, some of them seriously, the Pacific Gas & Electric Company has been hit with a proposed $1.4 billion penalty for suspected safety violations."", ""print_section"": ""B"", ""print_page"": ""2"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/09/03/business/PGE/PGE-articleLarge.jpg"", ""height"": 400, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2014/09/03/business/PGE/PGE-articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 400}}, {""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/09/03/business/PGE/PGE-jumbo.jpg"", ""height"": 683, ""width"": 1024, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""superJumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/09/03/business/PGE/PGE-superJumbo.jpg"", ""height"": 1365, ""width"": 2048, ""subType"": ""superJumbo"", ""crop_name"": ""superJumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/09/03/business/PGE/PGE-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2014/09/03/business/PGE/PGE-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}, {""rank"": 0, ""subtype"": ""thumbLarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/09/03/business/PGE/PGE-thumbLarge.jpg"", ""height"": 150, ""width"": 150, ""subType"": ""thumbLarge"", ""crop_name"": ""thumbLarge"", ""legacy"": {}}], ""headline"": {""main"": ""$1.4 Billion in Penalties Is Sought in California Gas Blast"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""$1.4 Billion in Penalties Is Sought in Gas Blast"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""persons"", ""value"": ""Corkery, Michael"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Explosions (Accidental)"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Pacific Gas and Electric Co"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Natural Gas"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Accidents and Safety"", ""rank"": 5, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""San Bruno (Calif)"", ""rank"": 6, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Oil (Petroleum) and Gasoline"", ""rank"": 7, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Fines (Penalties)"", ""rank"": 8, ""major"": ""N""}], ""pub_date"": ""2014-09-03T01:00:30+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Energy & Environment "", ""byline"": {""original"": ""By Michael Corkery"", ""person"": [{""firstname"": ""Michael"", ""middlename"": null, ""lastname"": ""Corkery"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/9d3a32c6-edaa-582b-908d-7517aee521cd"", ""word_count"": 517, ""uri"": ""nyt://article/9d3a32c6-edaa-582b-908d-7517aee521cd""}"
2016-06-21,"{""abstract"": ""A proposal by Pacific Gas and Electric would shutter the Diablo Canyon plant and replace its output with clean energy technologies."", ""web_url"": ""https://www.nytimes.com/2016/06/22/business/californias-diablo-canyon-nuclear-power-plant.html"", ""snippet"": ""A proposal by Pacific Gas and Electric would shutter the Diablo Canyon plant and replace its output with clean energy technologies."", ""lead_paragraph"": ""California, among the first states to embrace nuclear energy in the 1950s, may be breaking things off for good."", ""print_section"": ""B"", ""print_page"": ""3"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/06/22/business/22nuclear1/22nuclear1-articleLarge.jpg"", ""height"": 399, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2016/06/22/business/22nuclear1/22nuclear1-articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 399}}, {""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/06/22/business/22nuclear1/22nuclear1-jumbo.jpg"", ""height"": 681, ""width"": 1024, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""superJumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/06/22/business/22nuclear1/22nuclear1-superJumbo.jpg"", ""height"": 1363, ""width"": 2048, ""subType"": ""superJumbo"", ""crop_name"": ""superJumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/06/22/business/22nuclear1/22nuclear1-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2016/06/22/business/22nuclear1/22nuclear1-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}, {""rank"": 0, ""subtype"": ""thumbLarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/06/22/business/22nuclear1/22nuclear1-thumbLarge.jpg"", ""height"": 150, ""width"": 150, ""subType"": ""thumbLarge"", ""crop_name"": ""thumbLarge"", ""legacy"": {}}], ""headline"": {""main"": ""California\u2019s Last Nuclear Power Plant Could Close"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""California\u2019s Last Nuclear Power Plant  Could Be Replaced With Clean Energy"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""persons"", ""value"": ""Cardwell, Diane"", ""rank"": 1, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""California"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Diablo Canyon Power Plant (Calif)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Nuclear Energy"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Alternative and Renewable Energy"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Pacific Gas and Electric Co"", ""rank"": 6, ""major"": ""N""}], ""pub_date"": ""2016-06-21T13:01:45+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Energy & Environment "", ""byline"": {""original"": ""By Diane Cardwell"", ""person"": [{""firstname"": ""Diane"", ""middlename"": null, ""lastname"": ""Cardwell"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/247e8aae-26aa-5752-afe8-531a11a4553a"", ""word_count"": 786, ""uri"": ""nyt://article/247e8aae-26aa-5752-afe8-531a11a4553a""}"
2016-07-26,"{""abstract"": ""Utility regulators are upending the financial dynamics of residential solar as they try to meet their obligations to customers who don\u2019t have roof panels."", ""web_url"": ""https://www.nytimes.com/2016/07/27/business/energy-environment/why-home-solar-panels-no-longer-pay-in-some-states.html"", ""snippet"": ""Utility regulators are upending the financial dynamics of residential solar as they try to meet their obligations to customers who don\u2019t have roof panels."", ""lead_paragraph"": ""LAFAYETTE, Calif. \u2014 It was only two years ago that Elroy Holtmann spent about $20,000 on a home solar array to help cover the costs of charging his new electric car. With the savings on his monthly electric bills, he figured the investment would pay for itself in about a dozen years."", ""print_section"": ""B"", ""print_page"": ""1"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/07/19/business/19SOLARPANEL-1/19SOLARPANEL-1-articleLarge.jpg"", ""height"": 400, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2016/07/19/business/19SOLARPANEL-1/19SOLARPANEL-1-articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 400}}, {""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/07/19/business/19SOLARPANEL-1/19SOLARPANEL-1-jumbo.jpg"", ""height"": 682, ""width"": 1024, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""superJumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/07/19/business/19SOLARPANEL-1/19SOLARPANEL-1-superJumbo.jpg"", ""height"": 1365, ""width"": 2048, ""subType"": ""superJumbo"", ""crop_name"": ""superJumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/07/19/business/19SOLARPANEL-1/19SOLARPANEL-1-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2016/07/19/business/19SOLARPANEL-1/19SOLARPANEL-1-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}, {""rank"": 0, ""subtype"": ""thumbLarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/07/19/business/19SOLARPANEL-1/19SOLARPANEL-1-thumbLarge.jpg"", ""height"": 150, ""width"": 150, ""subType"": ""thumbLarge"", ""crop_name"": ""thumbLarge"", ""legacy"": {}}], ""headline"": {""main"": ""Why Home Solar Panels No Longer Pay in Some States"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Tug of War  in Fine Print of Your  Electric Bill"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Solar Energy"", ""rank"": 1, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Cardwell, Diane"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Electric Light and Power"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""California Public Utilities Commission"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Pacific Gas and Electric Co"", ""rank"": 5, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Prices (Fares, Fees and Rates)"", ""rank"": 6, ""major"": ""N""}], ""pub_date"": ""2016-07-26T17:11:06+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Energy & Environment "", ""byline"": {""original"": ""By Diane Cardwell"", ""person"": [{""firstname"": ""Diane"", ""middlename"": null, ""lastname"": ""Cardwell"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/a0805ac4-d55a-5f80-97c5-635fcbbe4cb2"", ""word_count"": 1386, ""uri"": ""nyt://article/a0805ac4-d55a-5f80-97c5-635fcbbe4cb2""}"
2016-10-10,"{""abstract"": ""Recent efforts by corporations to settle criminal cases have all the hallmarks of the kind of posturing seen at a poker table."", ""web_url"": ""https://www.nytimes.com/2016/10/11/business/dealbook/deutsche-bank-and-walmart-face-same-gambit-in-criminal-cases.html"", ""snippet"": ""Recent efforts by corporations to settle criminal cases have all the hallmarks of the kind of posturing seen at a poker table."", ""lead_paragraph"": ""When companies are caught up in an investigation, the question is almost always about how much they will have to pay the government to resolve the case. The negotiations can seem like a poker game, with one side throwing out a number while the other claims it would rather fight than agree to such a sum."", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/10/11/business/db-whitecollar1/db-whitecollar1-articleLarge.jpg"", ""height"": 372, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2016/10/11/business/db-whitecollar1/db-whitecollar1-articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 372}}, {""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/10/11/business/db-whitecollar1/db-whitecollar1-jumbo.jpg"", ""height"": 636, ""width"": 1024, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""superJumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/10/11/business/db-whitecollar1/db-whitecollar1-superJumbo.jpg"", ""height"": 1271, ""width"": 2048, ""subType"": ""superJumbo"", ""crop_name"": ""superJumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/10/11/business/db-whitecollar1/db-whitecollar1-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2016/10/11/business/db-whitecollar1/db-whitecollar1-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}, {""rank"": 0, ""subtype"": ""thumbLarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2016/10/11/business/db-whitecollar1/db-whitecollar1-thumbLarge.jpg"", ""height"": 150, ""width"": 150, ""subType"": ""thumbLarge"", ""crop_name"": ""thumbLarge"", ""legacy"": {}}], ""headline"": {""main"": ""Deutsche Bank and Walmart Face Same Gambit With Justice Dept."", ""kicker"": ""White Collar Watch"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Suits and Litigation (Civil)"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Deutsche Bank AG"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Walmart Stores Inc"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Pacific Gas and Electric Co"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Justice Department"", ""rank"": 5, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Foreign Corrupt Practices Act (1977)"", ""rank"": 6, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Mortgage-Backed Securities"", ""rank"": 7, ""major"": ""N""}], ""pub_date"": ""2016-10-10T19:17:42+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""DealBook"", ""byline"": {""original"": ""By Peter J. Henning"", ""person"": [{""firstname"": ""Peter"", ""middlename"": ""J."", ""lastname"": ""Henning"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/47ef1999-0c65-5e09-be44-ad4fc169098b"", ""word_count"": 1243, ""uri"": ""nyt://article/47ef1999-0c65-5e09-be44-ad4fc169098b""}"
